1	18456849	5813
2	18456851	6297
3	18456853	6298
4	18456855	8276
5	18456857	8865
6	18456859	6299
7	18456861	9101
8	18456863	7338
9	18457871	2928
10	18457873	2929
11	18457875	7339
12	18457877	2930
13	18457879	9102
14	18457881	6300
15	18457883	7340
16	18457885	7755
17	18457887	6301
18	18457889	7341
19	18458893	6302
20	18458895	6303
21	18458897	2931
22	18458899	2932
23	18458901	7342
24	18458903	5814
25	18458905	7343
26	18458907	6304
27	18458909	6305
28	18458911	8277
29	18458913	9349
30	18459915	5815
31	18459917	2933
32	18459919	2934
33	18459921	7756
34	18459923	2935
35	18459925	7344
36	18459927	6306
37	18459929	8278
38	18459931	8279
39	18459933	6307
40	18459935	8707
41	18459937	9103
42	18459939	7757
43	18460937	0
44	18460939	8280
45	18460941	2936
46	18460943	2937
47	18460945	7072
48	18460947	7758
49	18460949	7759
50	18460951	6308
51	18460953	9350
52	18460955	8708
53	18460957	7345
54	18460959	7760
55	18460961	7761
56	18460963	7762
57	18461961	1
58	18461963	6309
59	18461965	6310
60	18461967	5816
61	18461969	2938
62	18461971	6311
63	18461973	6312
64	18461975	7763
65	18461977	6313
66	18461979	6314
67	18461981	7764
68	18461983	7346
69	18461985	9351
70	18461987	9352
71	18462985	2939
72	18462987	7347
73	18462989	6315
74	18462991	2940
75	18462993	7765
76	18462995	7348
77	18462997	8281
78	18462999	9353
79	18463001	7766
80	18463003	6316
81	18463005	7349
82	18463007	7767
83	18463009	8866
84	18463011	8282
85	18464009	8283
86	18464011	2941
87	18464013	2942
88	18464015	2943
89	18464017	5817
90	18464019	6317
91	18464021	7768
92	18464023	7350
93	18464025	8284
94	18464027	8867
95	18464029	7351
96	18464031	8285
97	18464033	7769
98	18464035	9104
99	18465033	7770
100	18465035	2944
101	18465037	2945
102	18465039	8709
103	18465041	6318
104	18465043	7352
105	18465045	6319
106	18465047	7353
107	18465049	6320
108	18465051	7771
109	18465053	9564
110	18465055	7772
111	18465057	7773
112	18465059	8286
113	18466057	2946
114	18466059	8287
115	18466061	7073
116	18466063	7354
117	18466065	8288
118	18466067	6321
119	18466069	7774
120	18466071	6322
121	18466073	7775
122	18466075	8289
123	18466077	7355
124	18466079	8290
125	18466081	8291
126	18466083	9105
127	18467081	7776
128	18467083	7074
129	18467085	5818
130	18467087	6323
131	18467089	5819
132	18467091	6324
