1	26338569	2288
2	26338571	4343
3	26338573	2289
4	26338575	3970
5	26338577	4897
6	26339591	4344
7	26339593	2290
8	26339595	2291
9	26339597	2292
10	26339599	2293
11	26339601	4636
12	26339603	3971
13	26340615	3972
14	26340617	4637
15	26340619	2294
16	26340621	2295
17	26340623	2296
18	26340625	4345
19	26340627	4638
20	26340629	4898
21	26341639	2297
22	26341641	3973
23	26341643	4899
24	26341645	4346
25	26341647	4347
26	26341649	4639
27	26341651	4640
28	26341653	6500
29	26342663	4641
30	26342665	3974
31	26342667	4348
32	26342669	4349
33	26342671	4642
34	26342673	4900
35	26342675	4901
36	26342677	4643
37	26342679	4902
38	26343687	2298
39	26343689	2299
40	26343691	2300
41	26343693	4350
42	26343695	4903
43	26343697	4904
44	26343699	5732
45	26343701	4905
46	26343703	4906
47	26344711	2301
48	26344713	2302
49	26344715	4351
50	26344717	4352
51	26344719	4907
52	26344721	4353
53	26344723	4354
54	26344725	5915
55	26344727	4644
56	26345735	3975
57	26345737	4645
58	26345739	4646
59	26345741	4355
60	26345743	4647
61	26345745	4908
62	26345747	4648
63	26345749	5733
64	26345751	5916
65	26346759	4909
66	26346761	6059
67	26346763	4910
68	26346765	4911
69	26346767	4912
70	26346769	4913
71	26346771	4914
72	26346773	4915
73	26346775	4916
74	26347783	4649
75	26347785	4650
76	26347787	4917
77	26347789	4356
78	26347791	4651
79	26347793	4918
80	26347795	4919
81	26347797	4920
82	26348807	5917
83	26348809	5918
84	26348811	4652
85	26348813	5734
86	26348815	4921
87	26348817	4653
88	26348819	4922
89	26348821	6599
90	26349831	4923
91	26349833	6501
92	26349835	4654
93	26349837	4655
94	26349839	4924
95	26349841	4925
96	26349843	6600
97	26349845	5735
98	26350855	4357
99	26350857	5529
100	26350859	4926
101	26350861	6060
102	26350863	6061
103	26350865	6374
104	26350867	6601
105	26350869	5919
106	26351877	4927
107	26351879	5920
108	26351881	6602
109	26351883	4656
110	26351885	5921
111	26351887	5736
112	26351889	6603
113	26351891	6838
114	26352901	5922
115	26352903	4928
116	26352905	5737
117	26352907	6062
118	26352909	5738
119	26352911	6375
120	26352913	5923
121	26353927	5739
122	26353929	6063
123	26353931	5924
124	26353933	6502
125	26353935	6872
126	26597643	0
127	26597645	1
128	26597647	2
129	26597649	3976
130	26597651	3977
131	26597653	3978
132	26597655	4657
133	26597657	3979
134	26598663	3
135	26598665	4
136	26598667	5
137	26598669	6
138	26598671	2303
139	26598673	7
140	26598675	2304
141	26598677	3980
142	26598679	4358
143	26598681	4359
144	26599685	2305
145	26599687	8
146	26599689	9
147	26599691	10
148	26599693	4360
149	26599695	11
150	26599697	4658
151	26599699	2306
152	26599701	2307
153	26599703	4929
154	26599705	3981
155	26599707	4930
156	26600707	3647
157	26600709	4361
158	26600711	2308
159	26600713	12
160	26600715	13
161	26600717	2309
162	26600719	3982
163	26600721	4931
164	26600723	2310
165	26600725	3983
166	26600727	4659
167	26600729	4660
168	26600731	4362
169	26601731	2311
170	26601733	4363
171	26601735	2312
172	26601737	3984
173	26601739	3985
174	26601741	3986
175	26601743	4364
176	26601745	2313
177	26601747	3987
178	26601749	4365
179	26601751	4661
180	26601753	4932
181	26601755	6503
182	26602755	14
183	26602757	15
184	26602759	16
185	26602761	2314
186	26602763	4933
187	26602765	4662
188	26602767	4663
189	26602769	2315
190	26602771	5925
191	26602773	5530
