0	-5.5	1.5
1	-4.5	-0.5
2	-4.5	0.5
3	-4.5	1.5
4	-4.5	2.5
5	-3.5	-0.5
6	-3.5	0.5
7	-3.5	1.5
8	-3.5	2.5
9	-2.5	-1.5
10	-2.5	-0.5
11	-2.5	0.5
12	-2.5	1.5
13	-2.5	2.5
14	-1.5	-1.5
15	-1.5	-0.5
16	-1.5	0.5
17	-1.5	1.5
18	-1.5	2.5
19	-0.5	-3.5
20	-0.5	-2.5
21	-0.5	-1.5
22	-0.5	-0.5
23	-0.5	0.5
24	-0.5	1.5
25	-0.5	2.5
26	0.5	-4.5
27	0.5	-3.5
28	0.5	-2.5
29	0.5	-1.5
30	0.5	-0.5
31	0.5	0.5
32	0.5	1.5
33	0.5	2.5
34	1.5	-4.5
35	1.5	-3.5
36	1.5	-2.5
37	1.5	-1.5
38	1.5	-0.5
39	1.5	0.5
40	1.5	1.5
41	1.5	2.5
42	2.5	-4.5
43	2.5	-3.5
44	2.5	-2.5
45	2.5	-1.5
46	2.5	-0.5
47	2.5	0.5
48	2.5	1.5
49	2.5	2.5
50	3.5	-3.5
51	3.5	-2.5
52	3.5	-1.5
53	3.5	-0.5
54	3.5	0.5
55	4.5	-1.5
56	4.5	-0.5
57	4.5	0.5
58	5.5	-0.5
