1	26338569	4576
2	26338571	4261
3	26338573	4577
4	26338575	4262
5	26338577	4263
6	26339591	0
7	26339593	3910
8	26339595	4264
9	26339597	3911
10	26339599	4804
11	26339601	4265
12	26339603	2368
13	26340615	1
14	26340617	2369
15	26340619	4266
16	26340621	2370
17	26340623	2371
18	26340625	2372
19	26340627	4267
20	26340629	3912
21	26341639	2373
22	26341641	4578
23	26341643	2374
24	26341645	2375
25	26341647	2376
26	26341649	4805
27	26341651	4579
28	26341653	4806
29	26342663	2377
30	26342665	2378
31	26342667	3913
32	26342669	2379
33	26342671	2380
34	26342673	5846
35	26342675	4807
36	26342677	5658
37	26342679	4808
38	26343687	3914
39	26343689	2381
40	26343691	4580
41	26343693	3915
42	26343695	4268
43	26343697	4269
44	26343699	5659
45	26343701	5978
46	26343703	4809
47	26344711	3916
48	26344713	4581
49	26344715	4582
50	26344717	4810
51	26344719	4811
52	26344721	4270
53	26344723	5847
54	26344725	4812
55	26344727	4271
56	26345735	4583
57	26345737	4813
58	26345739	4584
59	26345741	5660
60	26345743	4272
61	26345745	5426
62	26345747	4273
63	26345749	4274
64	26345751	4275
65	26346759	4276
66	26346761	4814
67	26346763	4277
68	26346765	5427
69	26346767	4585
70	26346769	4278
71	26346771	5979
72	26346773	5848
73	26346775	4586
74	26347783	4587
75	26347785	4279
76	26347787	4588
77	26347789	4280
78	26347791	6421
79	26347793	4589
80	26347795	4815
81	26347797	5661
82	26348807	4590
83	26348809	4281
84	26348811	5849
85	26348813	5662
86	26348815	4591
87	26348817	5663
88	26348819	4816
89	26348821	6557
90	26349831	5850
91	26349833	4817
92	26349835	4592
93	26349837	5851
94	26349839	5664
95	26349841	6287
96	26349843	5980
97	26349845	5665
98	26350855	4818
99	26350857	4819
100	26350859	4820
101	26350861	5852
102	26350863	5981
103	26350865	5853
104	26350867	5854
105	26350869	6558
106	26351877	5855
107	26351879	6632
108	26351881	4821
109	26351883	6422
110	26351885	5856
111	26351887	5666
112	26351889	5982
113	26351891	5857
114	26352901	5983
115	26352903	5858
116	26352905	5859
117	26352907	5984
118	26352909	5860
119	26352911	6559
120	26352913	6423
121	26353927	6288
122	26353929	5985
123	26353931	5986
124	26353933	6560
125	26353935	6561
126	26597643	3917
127	26597645	2382
128	26597647	2383
129	26597649	2384
130	26597651	2
131	26597653	2385
132	26597655	3
133	26597657	2386
134	26598663	4
135	26598665	5
136	26598667	6
137	26598669	7
138	26598671	2387
139	26598673	8
140	26598675	2388
141	26598677	2389
142	26598679	3918
143	26598681	4282
144	26599685	2390
145	26599687	9
146	26599689	10
147	26599691	2391
148	26599693	11
149	26599695	2392
150	26599697	4593
151	26599699	2393
152	26599701	4283
153	26599703	4284
154	26599705	12
155	26599707	2394
156	26600707	13
157	26600709	14
158	26600711	4594
159	26600713	3919
160	26600715	2395
161	26600717	15
162	26600719	2396
163	26600721	3920
164	26600723	2397
165	26600725	16
166	26600727	2398
167	26600729	4285
168	26600731	2399
169	26601731	17
170	26601733	18
171	26601735	19
172	26601737	4595
173	26601739	2400
174	26601741	2401
175	26601743	4596
176	26601745	4822
177	26601747	4286
178	26601749	4287
179	26601751	4288
180	26601753	2402
181	26601755	4289
182	26602755	20
183	26602757	21
184	26602759	2403
185	26602761	22
186	26602763	2404
187	26602765	4597
188	26602767	2405
189	26602769	4598
190	26602771	4290
191	26602773	2406
192	26602775	4291
193	26602777	3921
