1	21865711	0
2	21865713	3016
3	21865715	1
4	21865717	5665
5	21865719	2
6	21865721	3
7	21865723	4
8	21865725	8302
9	21866729	3017
10	21866731	5
11	21866733	3018
12	21866735	6
13	21866737	7
14	21866739	8
15	21866741	3962
16	21866743	6333
17	21866745	9
18	21866747	10
19	21866749	7493
20	21866751	6334
21	21866753	6335
22	21867743	11
23	21867745	12
24	21867747	13
25	21867749	14
26	21867751	15
27	21867753	16
28	21867755	17
29	21867757	18
30	21867759	3963
31	21867761	3019
32	21867763	19
33	21867765	8583
34	21867767	6336
35	21867769	3020
36	21867771	6737
37	21867773	5666
38	21867775	8303
39	21867777	6738
40	21867779	8584
41	21868763	20
42	21868765	21
43	21868767	22
44	21868769	23
45	21868771	24
46	21868773	25
47	21868775	26
48	21868777	27
49	21868779	28
50	21868781	29
51	21868783	5667
52	21868785	30
53	21868787	3964
54	21868789	5668
55	21868791	3021
56	21868793	31
57	21868795	6337
58	21868797	7901
59	21868799	5669
60	21868801	7902
61	21868803	7903
62	21868805	8304
63	21869783	32
64	21869785	33
65	21869787	34
66	21869789	35
67	21869791	36
68	21869793	37
69	21869795	3022
70	21869797	38
71	21869799	39
72	21869801	40
73	21869803	3023
74	21869805	6338
75	21869807	6339
76	21869809	41
77	21869811	8305
78	21869813	3024
79	21869815	3025
80	21869817	42
81	21869819	3026
82	21869821	5670
83	21869823	8585
84	21869825	8940
85	21869827	8306
86	21869829	6739
87	21869831	8941
88	21870807	43
89	21870809	44
90	21870811	45
91	21870813	46
92	21870815	47
93	21870817	48
94	21870819	49
95	21870821	50
96	21870823	3027
97	21870825	3028
98	21870827	5671
99	21870829	3029
100	21870831	3030
101	21870833	3031
102	21870835	5672
103	21870837	8307
104	21870839	3032
105	21870841	3033
106	21870843	8586
107	21870845	6340
108	21870847	7904
109	21870849	9325
110	21870851	6740
111	21870853	7905
112	21870855	9650
113	21871829	51
114	21871831	52
115	21871833	53
116	21871835	54
117	21871837	55
118	21871839	56
119	21871841	3034
120	21871843	57
121	21871845	3035
122	21871847	58
123	21871849	59
124	21871851	60
125	21871853	61
126	21871855	3036
127	21871857	3037
128	21871859	62
129	21871861	6741
130	21871863	6742
131	21871865	5673
132	21871867	6743
133	21871869	8587
134	21871871	6744
135	21871873	6745
136	21871875	8588
137	21871877	8942
138	21871879	8308
139	21872853	63
140	21872855	64
141	21872857	65
142	21872859	66
143	21872861	67
144	21872863	68
145	21872865	69
146	21872867	3038
147	21872869	70
148	21872871	71
149	21872873	72
150	21872875	5674
151	21872877	3039
152	21872879	73
153	21872881	3040
154	21872883	74
155	21872885	7906
156	21872887	6341
157	21872889	5675
158	21872891	9326
159	21872893	9134
160	21872895	6746
161	21872897	9327
162	21872899	7907
163	21872901	9328
164	21872903	9471
165	21873875	75
166	21873877	76
167	21873879	77
168	21873881	78
169	21873883	79
170	21873885	80
171	21873887	3041
172	21873889	3042
173	21873891	3043
174	21873893	81
175	21873895	3044
176	21873897	3045
177	21873899	3046
178	21873901	3047
179	21873903	82
180	21873905	3048
181	21873907	3049
182	21873909	83
183	21873911	6342
184	21873913	7494
185	21873915	6747
186	21873917	9135
187	21873919	8309
188	21873921	6748
189	21873923	8943
190	21873925	8310
191	21873927	9701
192	21874899	84
193	21874901	85
194	21874903	86
195	21874905	87
196	21874907	88
197	21874909	89
198	21874911	90
199	21874913	91
200	21874915	92
201	21874917	93
202	21874919	94
203	21874921	3050
204	21874923	95
205	21874925	96
206	21874927	3051
207	21874929	97
208	21874931	8589
209	21874933	3052
210	21874935	6749
211	21874937	7908
212	21874939	6343
213	21874941	6344
214	21874943	8311
215	21874945	9329
216	21874947	8590
217	21874949	8312
218	21874951	9136
219	21875923	98
220	21875925	99
221	21875927	100
222	21875929	101
223	21875931	102
224	21875933	103
225	21875935	3053
226	21875937	104
227	21875939	105
228	21875941	3054
229	21875943	3055
230	21875945	106
231	21875947	3056
232	21875949	3057
233	21875951	8591
234	21875953	3058
235	21875955	3059
236	21875957	3060
237	21875959	5676
238	21875961	7909
239	21875963	8592
240	21875965	7910
241	21875967	6750
242	21875969	9472
243	21875971	8313
244	21875973	8314
245	21875975	8593
246	21876947	107
247	21876949	108
248	21876951	109
249	21876953	110
250	21876955	111
251	21876957	112
252	21876959	3061
253	21876961	3062
254	21876963	113
255	21876965	114
256	21876967	5677
257	21876969	115
258	21876971	116
259	21876973	3063
260	21876975	117
261	21876977	118
262	21876979	5678
263	21876981	3064
264	21876983	5679
265	21876985	6751
266	21876987	6752
267	21876989	6345
268	21876991	6753
269	21876993	8944
270	21876995	8315
271	21876997	9702
272	21876999	8316
273	21877971	119
274	21877973	120
275	21877975	121
276	21877977	122
277	21877979	3065
278	21877981	123
279	21877983	3066
280	21877985	124
281	21877987	3067
282	21877989	125
283	21877991	3965
284	21877993	126
285	21877995	127
286	21877997	3068
287	21877999	128
288	21878001	129
289	21878003	8317
290	21878005	7911
291	21878007	7495
292	21878009	6754
293	21878011	7912
294	21878013	9137
295	21878015	9703
296	21878017	9330
297	21878019	7913
298	21878021	8318
299	21878995	130
300	21878997	131
301	21878999	132
302	21879001	133
303	21879003	134
304	21879005	135
305	21879007	3069
306	21879009	3070
307	21879011	5680
308	21879013	136
309	21879015	137
310	21879017	3071
311	21879019	3072
312	21879021	3073
313	21879023	138
314	21879025	139
315	21879027	8945
316	21879029	5681
317	21879031	7914
318	21879033	8594
319	21879035	8595
320	21879037	6755
321	21879039	8946
322	21879041	7915
323	21879043	9651
324	21879045	9594
325	21880017	140
326	21880019	141
327	21880021	142
328	21880023	143
329	21880025	144
330	21880027	145
331	21880029	146
332	21880031	147
333	21880033	148
334	21880035	3074
335	21880037	149
336	21880039	5682
337	21880041	3075
338	21880043	3076
339	21880045	150
340	21880047	151
341	21880049	8319
342	21880051	5683
343	21880053	8596
344	21880055	8320
345	21880057	6756
346	21880059	6757
347	21880061	8597
348	21880063	8598
349	21880065	8947
350	21880067	9138
351	21880069	8599
352	21881041	152
353	21881043	153
354	21881045	154
355	21881047	155
356	21881049	156
357	21881051	157
358	21881053	158
359	21881055	159
360	21881057	160
361	21881059	3077
362	21881061	161
363	21881063	162
364	21881065	3078
365	21881067	3079
366	21881069	3080
367	21881071	163
368	21881073	7916
369	21881075	8600
370	21881077	6758
371	21881079	6759
372	21881081	6346
373	21881083	7917
374	21881085	8321
375	21881087	9139
376	21881089	8322
377	21881091	9751
378	21881093	9652
379	21882065	164
380	21882067	165
381	21882069	166
382	21882071	167
383	21882073	168
384	21882075	3081
385	21882077	169
386	21882079	3082
387	21882081	3083
388	21882083	170
389	21882085	3084
390	21882087	171
391	21882089	3966
392	21882091	172
393	21882093	6347
394	21882095	6348
395	21882097	3085
396	21882099	6349
397	21882101	8948
398	21882103	6350
399	21882105	6351
400	21882107	8601
401	21882109	7918
402	21882111	8602
403	21882113	8323
404	21882115	8324
405	21882117	9140
406	21883089	173
407	21883091	174
408	21883093	175
409	21883095	3086
410	21883097	176
411	21883099	3087
412	21883101	3088
413	21883103	177
414	21883105	178
415	21883107	179
416	21883109	3089
417	21883111	3967
418	21883113	3090
419	21883115	6760
420	21883117	3091
421	21883119	3092
422	21883121	6761
423	21883123	5684
424	21883125	7919
425	21883127	8603
426	21883129	8604
427	21883131	6762
428	21883133	9141
429	21883135	9473
430	21883137	9474
431	21883139	8605
432	21884113	180
433	21884115	181
434	21884117	182
435	21884119	3093
436	21884121	3094
437	21884123	183
438	21884125	184
439	21884127	185
440	21884129	3095
441	21884131	186
442	21884133	3096
443	21884135	187
444	21884137	188
445	21884139	3097
446	21884141	189
447	21884143	3098
448	21884145	5685
449	21884147	7920
450	21884149	8606
451	21884151	6763
452	21884153	6764
453	21884155	7921
454	21884157	8325
455	21884159	9595
456	21884161	9596
457	21884163	9653
458	21885137	190
459	21885139	191
460	21885141	3099
461	21885143	3100
462	21885145	3101
463	21885147	192
464	21885149	3102
465	21885151	3968
466	21885153	7922
467	21885155	193
468	21885157	3103
469	21885159	3104
470	21885161	194
471	21885163	3105
472	21885165	3106
473	21885167	6765
474	21885169	6766
475	21885171	7923
476	21885173	6767
477	21885175	6352
478	21885177	6768
479	21885179	9475
480	21885181	9476
481	21885183	8326
482	21885185	9654
483	21885187	9704
484	21886161	195
485	21886163	196
486	21886165	197
487	21886167	198
488	21886169	199
489	21886171	3107
490	21886173	3108
491	21886175	3109
492	21886177	200
493	21886179	8327
494	21886181	7496
495	21886183	5686
496	21886185	201
497	21886187	6353
498	21886189	3110
499	21886191	6769
500	21886193	7924
501	21886195	9142
502	21886197	7925
503	21886199	9143
504	21886201	8949
505	21886203	8328
506	21886205	8607
507	21886207	8329
508	21886209	9655
509	21886211	8608
510	21887185	202
511	21887187	203
512	21887189	204
513	21887191	205
514	21887193	206
515	21887195	3111
516	21887197	3112
517	21887199	3113
518	21887201	207
519	21887203	3114
520	21887205	3115
521	21887207	3116
522	21887209	208
523	21887211	5687
524	21887213	5688
525	21887215	9144
526	21887217	6354
527	21887219	6355
528	21887221	7926
529	21887223	8330
530	21887225	8950
531	21887227	9477
532	21887229	8331
533	21887231	9752
534	21887233	9145
535	21887235	9797
536	21887237	9331
537	21888209	209
538	21888211	3117
539	21888213	3118
540	21888215	3119
541	21888217	3120
542	21888219	3121
543	21888221	210
544	21888223	8332
545	21888225	211
546	21888227	3969
547	21888229	212
548	21888231	213
549	21888233	214
550	21888235	6356
551	21888237	6770
552	21888239	8609
553	21888241	6357
554	21888243	6771
555	21888245	8333
556	21888247	9332
557	21888249	8334
558	21888251	8610
559	21888253	9705
560	21888255	8611
561	21888257	8612
562	21888259	9146
563	21888261	9656
564	21889233	3122
565	21889235	215
