1	18990343	7683
2	18990347	10162
3	18990349	12277
4	18991361	7437
5	18991363	13323
6	18991365	7684
7	18991367	18396
8	18991369	13324
9	18991371	16156
10	18991373	9682
11	18991375	15030
12	18991377	13325
13	18992381	12744
14	18992383	7438
15	18992385	10163
16	18992387	15549
17	18992389	16157
18	18992391	9683
19	18992393	10164
20	18992395	9684
21	18992397	13326
22	18992399	9685
23	18992401	17919
24	18992403	7685
25	18993405	9686
26	18993407	12278
27	18993409	10165
28	18993411	15031
29	18993413	16158
30	18993415	9687
31	18993417	16159
32	18993419	12279
33	18993421	13327
34	18993423	16160
35	18993425	9688
36	18993427	15032
37	18993429	17526
38	18994427	12745
39	18994429	17920
40	18994431	7686
41	18994433	9689
42	18994435	12746
43	18994437	13328
44	18994439	12747
45	18994441	12748
46	18994443	12749
47	18994445	18397
48	18994447	12750
49	18994449	13329
50	18994451	19696
51	18994453	16161
52	18994455	10166
53	18995451	12280
54	18995453	9690
55	18995455	12281
56	18995457	13330
57	18995459	17527
58	18995461	15550
59	18995463	16162
60	18995465	18398
61	18995467	18399
62	18995469	15551
63	18995471	9691
64	18995473	16163
65	18995475	18400
66	18995477	10167
67	18995479	16164
68	18995481	12751
69	18996475	13331
70	18996477	13332
71	18996479	19090
72	18996481	19412
73	18996483	15552
74	18996485	15033
75	18996487	19091
76	18996489	18401
77	18996491	15034
78	18996493	19413
79	18996495	19414
80	18996497	12752
81	18996499	17921
82	18996501	15553
83	18996503	12753
84	18996505	13333
85	18997499	15554
86	18997501	12754
87	18997503	17922
88	18997505	13334
89	18997507	12755
90	18997509	19415
91	18997511	15555
92	18997513	18402
93	18997515	16165
94	18997517	18403
95	18997519	15556
96	18997521	18404
97	18997523	18405
98	18997525	13335
99	18997527	12756
100	18997529	12757
101	18997531	19216
102	18998523	17923
103	18998525	15557
104	18998527	19416
105	18998529	17528
106	18998531	16166
107	18998533	17529
108	18998535	19417
109	18998537	15035
110	18998539	13336
111	18998541	15558
112	18998543	12758
113	18998545	16167
114	18998547	13337
115	18998549	19761
116	18998551	18406
117	18998553	16168
118	18998555	17530
119	18999549	18407
120	18999551	12759
121	18999553	17531
122	18999555	19418
123	18999557	10168
124	18999559	13338
125	18999561	12760
126	18999563	15036
127	18999565	19419
128	18999567	12761
129	18999569	16169
130	18999571	19759
131	18999573	19092
132	18999575	18408
133	18999577	16170
134	19000575	10169
135	19000577	15037
136	19000579	19217
137	19000581	12762
138	19000583	13339
139	19000585	15559
140	19000587	16171
141	19000589	16172
142	19000591	19420
143	19000593	15560
144	19000595	18409
145	19000597	16173
146	19000599	17924
147	19000601	19421
148	19001601	18410
149	19001603	15561
150	19001605	13340
151	19001607	12763
152	19001609	19218
153	19001611	19422
154	19001613	19219
155	19001615	16174
156	19001617	16175
157	19001619	18411
158	19001621	19423
159	19001623	18412
160	19002627	19760
161	19002629	15562
162	19002631	17532
163	19002633	17533
164	19002635	17925
165	19002637	19424
166	19002639	19425
167	19002641	16176
168	19002643	17534
169	19002645	17926
170	19003655	16177
171	19003657	18413
172	19003659	16178
173	19003661	19726
174	19003663	18414
175	19251449	12764
176	19251451	9354
177	19251453	10170
178	19251455	7687
179	19251457	13341
180	19251459	12765
181	19251461	16179
182	19251463	13342
183	19251465	7688
184	19251467	7689
185	19251469	10171
186	19251471	9355
187	19252465	5179
188	19252467	10172
189	19252469	12282
190	19252471	7690
191	19252473	10173
192	19252475	12283
193	19252477	7691
194	19252479	10174
195	19252481	7692
196	19252483	7693
197	19252485	12766
198	19252487	15563
199	19252489	7694
200	19252491	15564
201	19252493	9692
202	19252495	13343
203	19252497	12767
204	19252499	7695
205	19253487	9693
206	19253489	10175
207	19253491	12768
208	19253493	7439
209	19253495	9694
210	19253497	15565
211	19253499	7440
212	19253501	10176
213	19253503	10177
214	19253505	15566
215	19253507	7441
216	19253509	12769
217	19253511	13344
218	19253513	13345
219	19253515	10178
220	19253517	10179
221	19253519	16180
222	19253521	10180
223	19253523	7696
224	19253525	16181
225	19253527	16182
226	19254511	9695
227	19254513	15567
228	19254515	12770
229	19254517	9696
230	19254519	7697
231	19254521	7442
232	19254523	9356
233	19254525	16183
234	19254527	12284
235	19254529	13346
236	19254531	16184
237	19254533	7698
238	19254535	7699
239	19254537	7700
240	19254539	12771
241	19254541	15038
242	19254543	10181
243	19254545	16185
244	19254547	9697
245	19254549	9698
246	19254551	7701
247	19254553	13347
248	19255533	9699
249	19255535	7702
250	19255537	16186
251	19255539	9700
252	19255541	13348
253	19255543	9701
254	19255545	12285
255	19255547	15568
256	19255549	12286
257	19255551	10182
258	19255553	12772
259	19255555	7703
260	19255557	9702
261	19255559	12773
262	19255561	9703
263	19255563	15569
264	19255565	13349
265	19255567	16187
266	19255569	12774
267	19255571	18415
268	19255573	12775
269	19255575	10183
270	19255577	10184
271	19256557	16188
272	19256559	10185
273	19256561	9357
274	19256563	7704
275	19256565	9704
276	19256567	7705
277	19256569	9705
278	19256571	16189
279	19256573	10186
280	19256575	12776
281	19256577	15570
282	19256579	13350
283	19256581	7706
284	19256583	7707
285	19256585	9706
286	19256587	7708
287	19256589	10187
288	19256591	16190
289	19256593	18416
290	19256595	15039
291	19256597	16191
292	19256599	12777
293	19256601	12778
294	19256603	12779
295	19257579	12287
296	19257581	7709
297	19257583	9707
298	19257585	9708
299	19257587	7710
300	19257589	9709
301	19257591	16192
302	19257593	9710
303	19257595	13351
304	19257597	16193
305	19257599	13352
306	19257601	15571
307	19257603	18417
308	19257605	18418
309	19257607	16194
310	19257609	13353
311	19257611	16195
312	19257613	17535
313	19257615	12288
314	19257617	15572
315	19257619	10188
316	19257621	16196
317	19257623	16197
318	19257625	16198
319	19257627	10189
320	19258603	9358
321	19258605	12289
322	19258607	9711
323	19258609	12290
324	19258611	12291
325	19258613	16199
326	19258615	16200
327	19258617	9712
328	19258619	15573
329	19258621	17927
330	19258623	15574
331	19258625	16201
332	19258627	16202
333	19258629	9713
334	19258631	16203
335	19258633	12780
336	19258635	18419
337	19258637	16204
338	19258639	12781
339	19258641	15575
340	19258643	12782
341	19258645	13354
342	19258647	16205
343	19258649	12783
344	19258651	18420
345	19258653	18421
346	19259627	12784
347	19259629	15576
348	19259631	15577
349	19259633	12785
350	19259635	13355
351	19259637	13356
352	19259639	17928
353	19259641	15578
354	19259643	16206
355	19259645	16207
356	19259647	15579
357	19259649	15580
358	19259651	17929
359	19259653	13357
360	19259655	12786
361	19259657	16208
362	19259659	17536
363	19259661	15581
364	19259663	18422
365	19259665	16209
366	19259667	15040
367	19259669	16210
368	19259671	15582
369	19259673	18423
370	19259675	15583
371	19259677	18424
372	19260653	16211
373	19260655	13358
374	19260657	10190
375	19260659	18425
376	19260661	15584
377	19260663	12787
378	19260665	16212
379	19260667	13359
380	19260669	12292
381	19260671	12293
382	19260673	10191
383	19260675	18426
384	19260677	10192
385	19260679	12788
386	19260681	10193
387	19260683	17930
388	19260685	16213
389	19260687	13360
390	19260689	15585
391	19260691	18427
392	19260693	18428
393	19260695	15041
394	19260697	17537
395	19260699	13361
396	19260701	15586
397	19261677	12789
398	19261679	9714
399	19261681	16214
