1	17415457	6735
2	17415459	6736
3	17415461	6737
4	17415463	6738
5	17416479	6739
6	17416481	6740
7	17416483	6741
8	17416485	6742
9	17416487	6743
10	17416489	6744
11	17416491	6745
12	17417501	6746
13	17417503	6747
14	17417505	6748
15	17417507	6749
16	17417509	6750
17	17417511	6751
18	17417513	6752
19	17417515	6753
20	17417517	6754
21	17418525	6755
22	17418527	6756
23	17418529	6757
24	17418531	6758
25	17418533	6759
26	17418535	6760
27	17418537	6761
28	17418539	6762
29	17418541	6763
30	17418543	6764
31	17419549	6765
32	17419551	6766
33	17419553	6767
34	17419555	6768
35	17419557	6769
36	17419559	6770
37	17419561	6771
38	17419563	6772
39	17419565	8281
40	17419567	7696
41	17419569	8282
42	17420573	6773
43	17420575	6774
44	17420577	6775
45	17420579	6776
46	17420581	8283
47	17420583	7697
48	17420585	8284
49	17420587	7698
50	17420589	7699
51	17420591	8495
52	17420593	8072
53	17421597	8285
54	17421599	7700
55	17421601	7701
56	17421603	8408
57	17421605	7702
58	17421607	7703
59	17421609	7704
60	17421611	8286
61	17421613	8499
62	17421615	7705
63	17421617	8496
64	17421619	8073
65	17422621	7706
66	17422623	8490
67	17422625	8491
68	17422627	8409
69	17422629	8074
70	17422631	8287
71	17422633	7707
72	17422635	8497
73	17422637	8075
74	17422639	8498
75	17422641	7708
76	17422643	8076
77	17423647	8410
78	17423649	7709
79	17423651	7710
80	17423653	8492
81	17423655	8493
82	17423657	8077
83	17423659	7711
84	17423661	7712
85	17423663	8411
86	17423665	7713
87	17423667	8078
88	17424673	8494
89	17424675	7714
90	17424677	8079
91	17424679	8288
92	17424681	8080
93	17424683	7715
94	17424685	8081
95	17424687	7716
96	17424689	8289
97	17424691	8290
98	17425697	8456
99	17425699	7717
100	17425701	8412
101	17425703	8457
102	17425705	8082
103	17425707	8413
104	17425709	8291
105	17425711	8458
106	17425713	8414
107	17425715	8459
108	17426723	8460
109	17426725	8461
110	17426727	8462
111	17426729	8415
112	17426731	8083
113	17426733	8084
114	17426735	8292
115	17426737	8463
116	17426739	8293
117	17427749	8085
118	17427751	8464
119	17427753	8086
120	17427755	8416
121	17427757	8294
122	17427759	8417
123	17427761	8295
124	17428775	8296
125	17428777	8087
126	17428779	8088
127	17428781	8297
128	17428783	8465
129	17429801	8089
130	17429803	8466
131	17429805	8090
132	17676577	3636
133	17676579	3637
134	17676581	3638
135	17676583	3639
136	17677599	3640
137	17677601	3641
138	17677603	3642
139	17677605	3643
140	17677607	3644
141	17677609	3645
142	17677611	3646
143	17678621	3647
